Azulejo-Código,Procedência,Fábrica,Dimensão-Formato,"Material, Técnica de Fabricação e Decorativa",Endereço,Bairro,Uso-Aplicação,Altura,Largura,latitude,longitude
Azulejo-PE 82-1-1,Provavelmente Portugal,,14 x 14cm,Cerâmica e vidrado Estampilha,"Rua Cametá n 125, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.3351488,-48.390517
Azulejo-PE 82-1-1,Provavelmente Portugal,,14 x 14cm,Cerâmica e vidrado Estampilha,"Rua Cametá n 133, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4590114,-48.5032951
Azulejo-PE 83-1-1,Porto/Portugal,Devezas de Vila Nova de Gaia,"13,5 x 13,5cm",Cerâmica e vidrado Estampilha,"Rua 15 de Novembro n 43, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.1615771,-48.4688459
Azulejo-PE 83-1-1,Porto/Portugal,Devezas de Vila Nova de Gaia,"13,5 x 13,5cm",Cerâmica e vidrado Estampilha,"Rua 15 de Novembro n 57, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.1615771,-48.4688459
Azulejo-PE 84-1-1,Lisboa/Portugal,Viúva Lamego,"13,7 x 13,7cm",Cerâmica e vidrado Estampilha,"Rua Gaspar Viana n 180, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.7,13.7,-1.4465048,-48.4949554
Azulejo-PE 84-1-1,Lisboa/Portugal,Viúva Lamego,"13,7 x 13,7cm",Cerâmica e vidrado Estampilha,"Rua Gaspar Viana n 182, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.7,13.7,-1.4465048,-48.4949554
Azulejo-PE 84-1-1,Lisboa/Portugal,Viúva Lamego,"13,7 x 13,7cm",Cerâmica e vidrado Estampilha,"Travessa Leão XIII n 21, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.7,13.7,-1.4504333,-48.4997208
Azulejo-PE 86-1-1,Provavelmente Portugal,,"13,5 x 13,5cm",Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 591, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4543075,-48.4978101
Azulejo-PE 87-1-1,Porto/Portugal,Provavelmente Fábrica das Devezas,13 x 13cm,Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 484, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13,13,-1.4543075,-48.4978101
Azulejo-PE 87-1-1,Porto/Portugal,Provavelmente Fábrica das Devezas,13 x 13cm,Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 490, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13,13,-1.4543075,-48.4978101
Azulejo-PE 87-1-2,Porto/Portugal,Provavelmente Fábrica das Devezas,13 x 13cm,Cerâmica e vidrado Estampilha,"Avenida 16 de Novembro n 406, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13,13,-1.1220148,-48.3928996
Azulejo-PE 88-1-1,Porto/Portugal,,"13,5 x 13,5cm",Cerâmica e vidrado Estampilha,"Avenida Conselheiro Furtado n 561, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4564462,-48.4809709
Azulejo-PE 89-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Rua dos Tamoios n 1587, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4594248,-48.4902092
Azulejo-PE 90-1-1,Portugal,,"13,4 x 13,4cm",Cerâmica e vidrado Estampilha,"Travessa Quintino Bocaiúva n 579, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.4,13.4,-0.7490741,-48.0223579
Azulejo-PE 90-1-1,Portugal,,"13,4 x 13,4cm",Cerâmica e vidrado Estampilha,"Rua 28 de Setembro n 1181, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.4,13.4,-1.450574,-48.4982834
Azulejo-PE 90-1-1,Portugal,,"13,4 x 13,4cm",Cerâmica e vidrado Estampilha,"Rua 28 de Setembro n 1183, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.4,13.4,-1.450574,-48.4982834
Azulejo-PE 91-1-1,Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Travessa Frutuoso Guimarães n 403, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4510368,-48.5010789
Azulejo-PE 91-1-1,Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Rua Ó de Almeida n 179, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.1386998,-48.448846
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Rua Governador Magalhaes Barata n 33, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.6243161,-48.8055244
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Travessa Rui Barbosa n 1361, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4567183,-48.486724
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Travessa Dr. Moraes n 31, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.455862,-48.4896704
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Travessa São Francisco n 60, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4600087,-48.4966468
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 153, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4450958,-48.4902637
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 157, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4450958,-48.4902637
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Avenida Magalhães Barata n 695, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-0.7433778,-48.0212493
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Travessa Padre Eutiquio n 987, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4693734,-48.4791116
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 600, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4543075,-48.4978101
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 604, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.456163486784141,-48.495431788105726
Azulejo-PE 92-1-1,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14cm,Cerâmica e vidrado Estampilha,"Travessa Dr. Moraes n 31, Belém, Pará, Brasil","Campina/Nazaré/
São Brás","Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.455862,-48.4896704
Azulejo-PE 92-2-2,Portugal,FC - Ceramica Carvalhinho,"14,2 x 14,2cm",Cerâmica e vidrado Estampilha,"Travessa benjamin Constant n 452, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.2,14.2,-1.4560558,-48.4880639
Azulejo-PE 96-1-1,Porto/Portugal,Massarelos,,Cerâmica e vidrado Estampilha,"Rua dos Tamoios n 1595, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4594248,-48.4902092
Azulejo-PE 97-1-1,Porto/Portugal,Massarelos,"13,3 x 13,3cm",Cerâmica e vidrado Estampilha,"Travessa Padre Eutiquio n 1524, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.3,13.3,-1.4693734,-48.4791116
"Azulejo-PE 98-1-1 
(Verde Musgo)",,,,Cerâmica e vidrado Estampilha,"Rua Oliveira Belo n 260, Belém, Pará, Brasil",Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4399889,-48.476206
"Azulejo-PE 98-1-1 
(Verde Musgo)",,,,Cerâmica e vidrado Estampilha,"Rua Oliveira Belo n 264, Belém, Pará, Brasil",Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4399889,-48.476206
Azulejo-PE 99-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Travessa Frutuoso Guimarães n 400, Belém, Pará, Brasil","Cidade Velha/Campina/
Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4510368,-48.5010789
Azulejo-PE 99-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Travessa Presidente Pernambuco n 204, Belém, Pará, Brasil","Cidade Velha/Campina/
Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4594248,-48.4902092
Azulejo-PE 99-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Rua Riachuelo n 159, Belém, Pará, Brasil","Cidade Velha/Campina/
Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4533292,-48.4970448
Azulejo-PE 99-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Rua Ó de Almeida n 125, Belém, Pará, Brasil","Cidade Velha/Campina/
Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.1386998,-48.448846
Azulejo-PE 99-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Avenida Conselheiro Furtado n 400, Belém, Pará, Brasil","Cidade Velha/Campina/
Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4564462,-48.4809709
Azulejo-PE 99-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Avenida 16 de Novembro n 480, Belém, Pará, Brasil","Cidade Velha/Campina/
Batista Campos","Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.1220148,-48.3928996
Azulejo-PE 99-1-2 (Verde),,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Travessa Frutuoso Guimarães n 565, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4510368,-48.5010789
Azulejo-PE 100-1-1,Provavelmente Portugal,Semelhante a padrão Valenciano,"14,1 x 14,1 cm",Cerâmica e vidrado Estampilha,"Travessa Rui Barbosa n 717, Belém, Pará, Brasil",Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.1,14.1,-1.9615324,-48.1932456
Azulejo-PE 100-1-1,Provavelmente Portugal,Semelhante a padrão Valenciano,"14,1 x 14,1 cm",Cerâmica e vidrado Estampilha,"Travessa Rui Barbosa n 723, Belém, Pará, Brasil",Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.1,14.1,-1.9615324,-48.1932456
Azulejo-PE 100-1-1,Provavelmente Portugal,Semelhante a padrão Valenciano,"14,1 x 14,1 cm",Cerâmica e vidrado Estampilha,"Travessa São Francisco n 60, Belém, Pará, Brasil",Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.1,14.1,-1.4600087,-48.4966468
Azulejo-PE 100-1-2,Provavelmente Portugal,Semelhante a padrão Valenciano,"14,1 x 14,1 cm",Cerâmica e vidrado Estampilha,"Travessa 7 de Setembro n 243, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.1,14.1,-1.5090641,-48.6223582
Azulejo-PE 102-1-1,Portugal,,,Cerâmica e vidrado Estampilha,"Travessa Pedro Albuquerque n 145, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.458984,-48.5015176
Azulejo-PE 104-1-1,Marseille/França,"St. Henry Marseille Arnaud, Etienne et Cie","10,8 x 10,8 cm",Cerâmica e vidrado Estampilha,"Travessa Rui Barbosa n 1023, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.8,10.8,-1.9615324,-48.1932456
Azulejo-PE 108-1-1,Portugal,Inspirado no Padrão V&B in Mettlach n° catálogo 1008],,Cerâmica e vidrado Estampilha,"Rua Aristides Lobo n 128, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4479154,-48.4912453
Azulejo-PE 108-1-1,Portugal,Inspirado no Padrão V&B in Mettlach n° catálogo 1008],,Cerâmica e vidrado Estampilha,"Rua Aristides Lobo n 134, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4479154,-48.4912453
Azulejo-PE 109-1-1,Alemanha,Villeroy & Boch in Mettlach - n° catálogo 147,,Cerâmica e vidrado Estampilha,"Travessa Dr. Moraes n 85, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.455862,-48.4896704
Azulejo-PE 109-2-2,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa Padre Eutiquio n 1192, Belém, Pará, Brasil",Batista Campos/Nazaré/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4693734,-48.4791116
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa Frutuoso Guimarães n 605, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4510368,-48.5010789
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Siqueira Mendes n 139, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.3021009,-48.4894077
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 147, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4450958,-48.4902637
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua dos Mundurucus n 619, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4572002,-48.4653992
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Gama Abreu n 1190, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4565428,-48.4951893
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Gama Abreu n 1202, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4564865,-48.4951088
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Arcipreste Manoel Teodoro n 462, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4627057,-48.4959067
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Tomázia Perdigão n 174, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4570552,-48.5028955
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Tomázia Perdigão n 178, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4570552,-48.5028955
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa Padre Eutiquio n 1274, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4693734,-48.4791116
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa São Francisco n 60, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4600087,-48.4966468
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua 13 de Maio n 38, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4530688,-48.5007704
Azulejo-PE 109-2-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua 13 de Maio n 40, Belém, Pará, Brasil",Cidade Velha/Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.3434651,-48.4139062
Azulejo-PE 109-3-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua 28 de Setembro n 1040, Belém, Pará, Brasil",Reduto/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.450574,-48.4982834
Azulejo-PE 109-3-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua 28 de Setembro n 1046, Belém, Pará, Brasil",Reduto/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.450574,-48.4982834
Azulejo-PE 109-3-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 484, Belém, Pará, Brasil",Reduto/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4543075,-48.4978101
Azulejo-PE 109-3-3,Porto/Portugal,A.A.Costa & C Fa das Devezas,14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 490, Belém, Pará, Brasil",Reduto/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4543075,-48.4978101
Azulejo-PE 110-1-1,Alemanha,Villeroy & Boch Fabrik in Mettlach - n° catálogo 228,11 x 11 cm,Cerâmica e vidrado Estampilha,"Rua Ó de Almeida n 128, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",11,11,-1.1386998,-48.448846
Azulejo-PE 110-1-1,Alemanha,Villeroy & Boch Fabrik in Mettlach - n° catálogo 228,11 x 11 cm,Cerâmica e vidrado Estampilha,"Rua Riachuelo n 182, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",11,11,-1.4533292,-48.4970448
Azulejo-PE 110-2-2,Lisboa e Porto/Portugal,,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua 28 de Setembro n 892, Belém, Pará, Brasil",Reduto/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.450574,-48.4982834
Azulejo-PE 110-2-2,Lisboa e Porto/Portugal,,14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Aristides Lobo n 292, Belém, Pará, Brasil",Reduto/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4479154,-48.4912453
Azulejo-PE 110-3-3,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché","14,2 x 14,2 cm",Cerâmica e vidrado Estampilha,"Travessa 7 de Setembro n 294, Belém, Pará, Brasil",,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.2,14.2,-1.5090641,-48.6223582
Azulejo-PE 110-3-3,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché","14,2 x 14,2 cm",Cerâmica e vidrado Estampilha,"Travessa 7 de Setembro n 298, Belém, Pará, Brasil",,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.2,14.2,-1.5090641,-48.6223582
Azulejo-PE 110-3-4,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché",14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 162, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4450958,-48.4902637
Azulejo-PE 110-3-4,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché",14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 164, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4450958,-48.4902637
Azulejo-PE 110-3-4,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché",14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 176, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4450958,-48.4902637
Azulejo-PE 110-3-4,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché",14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 280, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4450958,-48.4902637
Azulejo-PE 110-3-4,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché",14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa 7 de Setembro n 294, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.5090641,-48.6223582
Azulejo-PE 110-3-4,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché",14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa 7 de Setembro n 298, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.5090641,-48.6223582
Azulejo-PE 110-3-4,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché",14 x 14 cm,Cerâmica e vidrado Estampilha,"Rua Riachuelo n 20, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.395343,-48.4758465
Azulejo-PE 110-3-5,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché","13,3 x 13,3 cm",Cerâmica e vidrado Estampilha,"Travessa Felix Roque n 290, Belém, Pará, Brasil",Cidade Velha/Campina e Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.3,13.3,-1.4565333,-48.5054977
Azulejo-PE 110-3-5,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché","13,3 x 13,3 cm",Cerâmica e vidrado Estampilha,"Rua João Diogo n 516, Belém, Pará, Brasil",Cidade Velha/Campina e Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.3,13.3,-1.4549318,-48.4990226
Azulejo-PE 110-3-5,Lisboa e Porto/Portugal,"Viúva Lamego - Sacavém - Carvalhinho - Calçada dos Cesteiro (Roseira). 
Apelido: Croché","13,3 x 13,3 cm",Cerâmica e vidrado Estampilha,"Avenida Governador José Malcher n 584, Belém, Pará, Brasil",Cidade Velha/Campina e Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.3,13.3,-1.4520293,-48.493545
Azulejo-PE 111-1-1,Portugal,Fc - Carvalhinho,"14,2 x 14,2 cm",Cerâmica e vidrado Estampilha,"Travessa Benjamin Constant n 452, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.2,14.2,-1.4560558,-48.4880639
Azulejo-PE 112-1-1,Porto/Portugal,,"13,6 x 13,6 cm",Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 365, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.6,13.6,-1.4519837209649507,-48.496945129523944
Azulejo-PE 112-1-1,Porto/Portugal,,"13,6 x 13,6 cm",Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 375, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.6,13.6,-1.4543075,-48.4978101
Azulejo-PE 113-1-1,Porto/Portugal,,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Rua Dr Assis n 213, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4619831,-48.5044123
